'Project': 'Subsurface warming of the West Antarctic continental shelf linked to El Niño-Southern Oscillation'
'Author': 'Maurice F. Huguenin',
'Created': '2023-06-15', 
'Mail': 'm.huguenin-virchaux@unsw.edu.au', 
'Funding': 'UNSW (Program code 1476), ARC ACEAS (ARC Grant No. SR200100008), ARC CLEX (ARC Grant No. CE170100023)'
N34_index_degC	SLP_anoms_hPa
1.1515082	0.5854986793103037
1.3560067	0.6709060159493905
1.447062	0.855025194524432
1.3669825	1.115967888453984
1.5345583	1.4207682752452666
1.1603703	1.73050862470757
0.85249877	2.0065918991282077
0.8572403	2.2168216279715445
0.5026198	2.3399696432654555
-0.23586614	2.3679309162611246
0.31599587	2.3054443371212505
0.41842297	2.1677051031399133
-0.00194125	1.9759366232510363
-0.12918118	1.7518251376599536
-0.2271907	1.5131869639908886
-0.35419947	1.272622761395121
-0.34668618	1.038657277958075
-0.4746043	0.8177806380913889
-0.42778417	0.616121610425571
-0.5667642	0.43987435064995517
-0.7022305	0.29418208469946083
-0.27958828	0.18122552849106965
0.03148508	0.09882401587447052
0.032319233	0.04034701434929122
-0.3379356	-0.004107055526072732
-0.65095234	-0.04564218569434178
-0.6221322	-0.09402729989639307
-0.48590437	-0.1553276261414341
-0.3549791	-0.2302338626508584
-0.5366375	-0.31305595070242626
-1.0161641	-0.391351478207601
-0.8196559	-0.44680472912707514
-0.4123662	-0.4581457535108543
-0.5886849	-0.40599678853432847
0.44677857	-0.27808642050166815
0.15996791	-0.07275062748482851
0.05474108	0.20034755291578907
0.13874324	0.522130057552506
0.24020888	0.8678144090638373
0.48201108	1.2109587994515352
0.4822701	1.5264008939876044
0.83893013	1.791817841910891
0.90795445	1.9885218999750587
0.59423214	2.1018281890924877
0.5478851	2.1210125364828945
0.46571308	2.0393015126236143
0.20667991	1.854515575946153
0.053111307	1.5700589988799327
0.29430938	1.1950457523462659
0.61178726	0.7429369619347354
0.76871276	0.22961750071814918
0.6395425	-0.3274862654886288
0.6405326	-0.9087428937576598
0.8430197	-1.491159942429397
0.45272976	-2.048117618754203
0.37018383	-2.5506938968419415
0.4606652	-2.9705327854072987
-0.004999884	-3.283738327680099
-0.5413744	-3.474994867501528
-0.5810336	-3.540683460352854
-0.8109945	-3.489772546327142
-1.0286639	-3.3423990368268455
-0.63387203	-3.126936533042256
-1.1687703	-2.8758174962779384
-1.1589772	-2.6200963941106528
-1.3094792	-2.3838492544446366
-1.2972608	-2.1802465656286567
-0.96163607	-2.0101970875951434
-1.0090408	-1.8629657430087052
-0.6618518	-1.7177765307903212
-0.79515433	-1.5463922827523098
-0.60474014	-1.317476162369956
-0.66325885	-1.002754422566554
-0.89964086	-0.5834139287822058
-1.1071682	-0.05456020390012444
-1.0574571	0.5734735828643742
-0.86420965	1.276603977468141
-0.78491575	2.0201084797582247
-0.33709288	2.762283513344989
0.0492817	3.4578650232011343
0.34947896	4.061193482284716
0.29749638	4.5300125785595275
0.56319857	4.830356948417301
0.8636034	4.941223574809035
1.3372297	4.857004244955371
1.1794525	4.587138359805033
1.7719642	4.154018831505526
2.0356011	3.590014401403242
2.1341035	2.9336452380391007
1.6674442	2.2250828227303487
1.4240831	1.5018908288091475
0.7510713	0.7960338060985046
0.101332635	0.13265039639741355
-0.3433323	-0.46953679892683786
-0.7980241	-0.9971216930364131
-0.9655621	-1.4415876191915
-0.99495864	-1.799920925869355
-1.3691173	-2.0751247299506463
-1.4966872	-2.275316476329673
-1.9375105	-2.411378456535599
-2.101925	-2.4943083278381017
-1.909081	-2.533349671422869
-1.5201927	-2.535238862306317
-0.9821742	-2.5044477089379398
-0.95819	-2.443951563363404
-0.8988639	-2.3556999487088124
-0.45592746	-2.2405732513649546
-0.9644113	-2.098867206772371
-0.5353329	-1.932099874067153
-0.55462366	-1.745209187747553
-0.8986242	-1.5475630444681996
-0.8056407	-1.3521391292865326
-0.7613747	-1.1732615155275803
-0.56766206	-1.0239139481467316
-0.33717725	-0.9137359951259925
-0.7272848	-0.8481140185985165
-0.6725892	-0.8279072406530693
-0.6997191	-0.8490330113048934
-1.1140932	-0.9016816635030281
-0.9906211	-0.9699481067603573
-1.0905862	-1.0329549843115382
-1.4319758	-1.0678167578782733
-1.3941141	-1.053903547889451
-1.4347242	-0.9769972805842344
-1.3864007	-0.8314787918965844
-1.4882185	-0.6197712275409616
-1.0436528	-0.35023203108433515
-0.6413743	-0.03536477496124461
-0.49940783	0.3088413594765438
-0.40266365	0.6629901904444166
-0.17531742	1.0047989194087399
0.19947608	1.3105584916691393
0.21546972	1.5571818375324846
0.6698802	1.724393920412727
0.963292	1.797189183335467
0.8509011	1.7686152277933187
0.65186197	1.642222676152614
0.834736	1.4331474384762422
0.5657569	1.1668107476177327
0.4216126	0.8747616711908032
-0.12717117	0.5885658644285321
0.22678502	0.33385132481123664
0.5904941	0.12659449161569275
0.53485835	-0.02742124144654364
0.20377228	-0.13070601336409685
0.51251173	-0.19142013948182726
0.48925903	-0.22112589284442116
0.77430093	-0.2330885819783443
0.75796914	-0.24101281692407475
0.75335646	-0.2580713146867742
0.35942438	-0.2959541753077145
0.26597357	-0.36382786344092266
-0.45722535	-0.46747412318715315
-0.4811189	-0.6090123683461862
-0.5133206	-0.787232182956911
-0.6686954	-0.9980345449965102
-0.81045717	-1.2345883662379675
-0.5289721	-1.4874298079977737
-0.32513648	-1.7447631961811538
-0.13204527	-1.9926766594279066
0.2028192	-2.2151517445505853
0.05274672	-2.394487214158188
0.14055279	-2.512598127751795
0.2262692	-2.552822630369529
0.21794075	-2.501730263990238
0.013915438	-2.3507814317932674
0.1640211	-2.097843376765748
-0.37039226	-1.7486465943145586
-0.04799504	-1.3179182474350657
0.4570114	-0.8291761185110258
0.22836863	-0.3123869972683318
0.33355668	0.2000086971003347
0.5001142	0.6773270668454434
0.5547827	1.0938304410893338
0.36730602	1.4303438645645445
-0.040366363	1.67480464670694
0.14595939	1.822614514038236
0.25189564	1.8768207453185324
0.33138967	1.8472239466610032
0.11545816	1.7480180800016207
-0.14101024	1.5948238983011356
-0.16129446	1.4021153645738236
-0.08894214	1.1814163633246948
0.012673927	0.9405534976739368
0.08406037	0.6842221104306715
-0.30248052	0.415465535043816
-0.61222667	0.13707114224440725
-0.5202812	-0.14776075100039146
-0.47706184	-0.43523230736351487
-0.16093671	-0.7208021809224866
-0.1258401	-0.9991498262896229
-0.6689482	-1.2643681247324217
-0.4732378	-1.5098102597347944
0.0840666	-1.7268841371734296
0.11527301	-1.903390113943379
-0.3597636	-2.023255229316094
-0.23538154	-2.0686412065400845
0.124947734	-2.023434500306402
0.050640825	-1.8767523383775921
0.008478833	-1.6260693555249264
0.122966096	-1.2798723351515977
0.49057922	-0.859214524462863
0.6682621	-0.39714632136010747
0.4155607	0.06468548902747766
0.9008073	0.48177605361870696
1.3478628	0.8129915946837228
1.8487155	1.0253910851470116
2.0348048	1.0970914967053447
2.4551995	1.0186907022748397
2.2955513	0.7937056165429371
2.0931427	0.4382447223627103
1.5424957	-0.01994009441945241
1.0076408	-0.5432804044107764
1.0496682	-1.0875172174140426
0.8396115	-1.6058845883211585
-0.03638744	-2.053574514106055
-0.20064896	-2.391894037636259
-0.23637198	-2.591715041907972
-0.679532	-2.6359408945416947
-0.90309846	-2.5211193362382276
-0.8526445	-2.2583089629872184
-0.64404184	-1.872696359409065
0.00043755097	-1.4014026824755998
-0.1854513	-0.8896232023005308
-0.25031188	-0.38570349310846713
-0.4951199	0.06433232349745958
-0.776248	0.4221653247857757
-0.3443061	0.6612175064778181
-0.37890503	0.7680547442161216
-0.29468152	0.741213901386341
-0.724583	0.588885721394822
-1.2149086	0.3267870388368019
-1.2483729	-0.023493051984843406
-0.9071547	-0.4360790145502629
-0.9208059	-0.8826831362026267
-0.80375683	-1.334669459779733
-0.89475703	-1.7648327721354824
-0.6446964	-2.1484939955350173
-0.54069364	-2.463935761500377
-0.32864368	-2.6927382060454805
-0.014377551	-2.8209573151657765
-0.27460018	-2.8414033477861413
-0.31979886	-2.75560249393296
-0.1798263	-2.573745034391867
-0.28309375	-2.3128963845467414
-0.43565333	-1.9950423358377734
-0.57758415	-1.6454876298360572
-0.37827972	-1.2909438692303268
-0.2344392	-0.9568878860283899
-0.20542665	-0.6645148791296429
-0.018971827	-0.42818721116170627
0.19663212	-0.2544696102989863
0.42086783	-0.1429506755512992
0.70922154	-0.08770313451040329
0.8259848	-0.07826877995829543
0.99383104	-0.1003496681886839
1.0346829	-0.137116378624086
1.2695286	-0.17156067013298443
1.2270167	-0.1893473795201561
1.2300891	-0.18113398077317983
1.0495604	-0.14375890111864773
0.8906608	-0.08021583800003854
1.271031	0.0018356456613548625
1.5274448	0.09325480993529313
1.6246983	0.18749620650993584
1.6127958	0.2836252356262607
1.3880545	0.38639556385088064
1.2570176	0.502968206150574
1.0069872	0.6377866188495428
0.6565142	0.7881909153865232
0.4219807	0.9425460317289555
0.10943412	1.0808224167943203
-0.39531285	1.1767935036972985
-1.1713904	1.2013963761336977
-1.5398417	1.1268587856372418
-1.5035006	0.9311530359518586
-1.5119383	0.6027192144606084
-1.1273191	0.1448659510634774
-1.7744973	-0.4220858148450505
-2.1403635	-1.0625583558270986
-2.0632772	-1.7309036428278697
-1.9201825	-2.37800223001902
-1.2722279	-2.9573186291786824
-1.2077407	-3.4293351810893933
-1.0322248	-3.7642296501277968
-0.7507344	-3.943539753323662
-0.7089383	-3.9618214279664117
-0.46187502	-3.82820330737485
-0.5244629	-3.5663746985678215
-0.44494325	-3.2118932932546467
-0.38085303	-2.807440406722995
-0.4088908	-2.397711344783441
-0.14053625	-2.0249927151490756
0.001966155	-1.725239257163099
0.21009542	-1.5242978277796437
0.16933759	-1.4346025997984564
0.258246	-1.4528375708685122
0.23416461	-1.5591644586069981
0.0487003	-1.7192571718786258
0.31641763	-1.8898563944519895
0.3633476	-2.026305664200242
0.18174613	-2.089350963877619
0.3675558	-2.049817257420471
0.120295204	-1.8913386120797204
0.33250245	-1.6113499197594254
0.41633895	-1.2202467915675594
0.18760303	-0.7390594472752664
0.17368606	-0.19627440431134185
0.38870117	0.37586415710037824
0.58826125	0.9453746059407822
0.6415623	1.484373635186428
0.86427253	1.9717484792821856
0.7769863	2.3936467110022743
0.5155849	2.7418055437416355
1.1048079	3.011094770970484
1.2986982	3.1976971640925522
1.6950941	3.298199189589346
1.7346497	3.3092021518353136
1.7486567	3.227475539917853
1.4037621	3.0510846341135034
1.2603904	2.7815446326161037
1.1111865	2.4263615413864694
0.46942493	2.0009264022763795
0.3158448	1.52847013234612
-0.0385537	1.037008738456403
-0.03269277	0.5537386684706699
-0.25606215	0.0992011734575374
-0.09903967	-0.31614952050090356
0.20142138	-0.6916987140503029
0.15112321	-1.0332654901520086
0.3434683	-1.348199882504591
0.39525688	-1.640828386113011
0.7496068	-1.9096365567431406
0.9674065	-2.14676625843238
0.62554073	-2.3395395699238777
0.3523946	-2.47324733370293
0.13105862	-2.5343473352982944
0.3905853	-2.5131760815003603
0.5115454	-2.4055951655490087
0.41782203	-2.2138709934659255
0.33599952	-1.94740730467132
0.16072623	-1.6230982031979082
0.016997948	-1.2643882702018563
0.12409516	-0.8985635581698833
0.2194442	-0.5526991189566708
0.27156854	-0.24937306891518932
0.28768003	-0.003403641493998889
0.17341445	0.1795856091366022
0.53451884	0.3025716455068678
0.42409602	0.37502069061147014
0.9108715	0.4105418784598247
1.2243247	0.425138032348306
1.2676272	0.4352987819610912
0.8395511	0.4550214642120616
0.8017031	0.4924022122515306
0.4151838	0.5470988471901971
0.19192103	0.6092135521900937
-0.11855314	0.659830323939391
-0.11713035	0.6740251946257427
-0.08624972	0.6268675305709916
-0.37326458	0.5007619267956815
-0.6776308	0.2906361558836819
-0.89400834	0.0046052853312378295
-0.94451404	-0.3391889617250874
-0.9981023	-0.7170909876056615
-0.75324094	-1.1037748680861925
-0.7707012	-1.474653624435955
-0.4959049	-1.8071833460977462
-0.29509604	-2.081781703915679
-0.2782294	-2.2824289395974473
-0.31115165	-2.3963513948769117
-0.108081244	-2.4127127348788253
-0.1036666	-2.3214243267474246
-0.2707063	-2.1134860448838255
-0.33802706	-1.7832172160180348
-0.31775877	-1.3314664874667343
-0.55811507	-0.7684204095837245
-0.53372324	-0.1148788974834209
-0.40302742	0.5985586565762868
-0.23595692	1.334183822044158
0.1927013	2.05075038329014
0.75091916	2.7067756830384995
1.1834311	3.263130335890368
1.5660484	3.685031799230083
1.9115782	3.943518370672521
2.1688924	4.016702742294601
2.4617507	3.8913847214646053
2.6212685	3.5649814820802574
2.5547569	3.046941315864077
2.44541	2.3590213584202213
2.1067464	1.534530548367424
1.3765278	0.6168844943515982
0.8918659	-0.3424307741842121
0.82241297	-1.286724995436634
-0.67797405	-2.158406476914556
-1.1002824	-2.9052816472898484
-1.2202133	-3.4878516018364265
-0.9958489	-3.884648230957937
-1.2582171	-4.093373814281712
-1.296122	-4.128439202025635
-1.6996593	-4.016745291147968
-1.6146091	-3.7927781281497728
-1.2164946	-3.4934994308378657
-0.7824236	-3.1535656650000137
-0.71756387	-2.8015460004791555
-0.735703	-2.4578591655562185
-0.9883021	-2.134583453378762
-0.8009467	-1.8362616893240815
-1.1626444	-1.5606289745276078
-0.9405095	-1.299162153717729
-1.0261676	-1.0383699394254633
-1.5777556	-0.7627068349036915
-1.6048617	-0.45872010877385533
-1.7609473	-0.1187706737901238
-1.457919	0.2571191644908838
-1.0320896	0.6613087832131801
-0.65495026	1.079343004066767
-0.62910944	1.490552888780539
-0.6404532	1.868678857439499
-0.4657453	2.183607569450443
-0.38817897	2.4050405872586147
-0.3870184	2.5078342283009727
-0.6669673	2.4773924908267495
-0.79990417	2.3128064451840693
-0.9111999	2.026492586128666
-0.7129751	1.6410281915421934
-0.5645031	1.1849076858089242
-0.38429567	0.6888885854600092
-0.21483639	0.18395049724346332
-0.15732265	-0.29918926543767166
0.028333144	-0.7297880328337653
0.10344199	-1.076728560520023
0.11562201	-1.308867925997252
-0.11634552	-1.3972064755611122
-0.18180329	-1.3194052362811612
-0.16793959	-1.0656581724450132
-0.41684076	-0.643928273147663
-0.043672767	-0.08253342497788976
0.15650031	0.5712626497469526
0.13109092	1.2567703296676112
0.29483896	1.9083455207654598
0.42048943	2.464978038973813
0.7807039	2.878988598092215
0.7682873	3.121698555759504
0.83742464	3.1846197549766737
1.0714653	3.0768573319216115
1.2563245	2.8209912319624486
1.4853767	2.448955761766495
1.4320264	1.9979160457574048
1.0974218	1.5058768219131884
0.70803076	1.0077126118093063
0.5268482	0.5329360377329648
0.056725174	0.10566441813582034
-0.40127158	-0.25440725397734015
0.0002360375	-0.5319503603409675
0.2661957	-0.7177964327225856
0.07498934	-0.8116151280759675
0.31172332	-0.8232998314510612
0.54908323	-0.7714802150442572
0.405619	-0.6794510697620995
0.3733237	-0.5701711091321366
0.26763827	-0.4620841856832876
0.12556677	-0.36681328218613785
-0.056269865	-0.28877882177274344
0.13163902	-0.22620428222391287
0.29195642	-0.1730486115451371
0.18773308	-0.1214634006191572
0.48247832	-0.06399159211059471
0.76151735	0.0055220824641976285
0.81073457	0.0924546141703006
0.6913491	0.20211047942399174
0.69750977	0.3394367223528565
0.7445369	0.5077946120622632
0.5920913	0.7072576806165504
0.20786062	0.9327226478825286
0.26500475	1.1723849295941238
0.28872156	1.4074865776802203
0.40197343	1.6140393002968778
0.32967827	1.7665202569573433
0.27151468	1.842640919456236
0.11747006	1.8276087443322253
0.046235826	1.71653024197332
0.07365324	1.5147952961398254
-0.28852317	1.2373273307360584
-0.6796123	0.9075206503433378
-0.9518733	0.5556968041685861
-0.63706243	0.21619466292858963
-0.6516183	-0.07722757005975513
-0.13291404	-0.29671122077995343
0.097474754	-0.42455178150938294
0.17689241	-0.45472693455812424
0.062441852	-0.3911178881314683
0.3782785	-0.24349344619555555
0.66429305	-0.023551505156544597
0.7466207	0.2568191336948297
1.0381298	0.5844979351471237
1.1382235	0.9427663689969534
0.6668868	1.3098799578543665
0.13831593	1.6599353222711917
-0.071144395	1.9657496065217575
-0.06232527	2.2024250789818782
-0.21605648	2.3504458396361523
-0.1358934	2.3979105732954364
-0.32581434	2.3417978356652185
-0.5978396	2.187927791168286
-0.942445	1.949292399440229
-1.4097987	1.6431837311824335
-1.5428475	1.288322930649671
-1.5456278	0.9027561053111228
-1.7770737	0.5022210002229515
-1.8665344	0.09872702380735561
-1.134312	-0.2999938800541471
-0.91637	-0.6894200828649863
-0.6380328	-1.0658233265897255
-0.4920128	-1.4236707214555908
-0.09257481	-1.7538338142451613
-0.02840028	-2.0427257040066538
-0.24829979	-2.272391014166911
-0.36982384	-2.4221927422598273
-0.31101018	-2.47225024037289
-0.8742169	-2.407365793987823
-0.91064495	-2.2200213593884093
-0.6935618	-1.9122522850683046
-0.58673584	-1.4969172643157413
-0.18760152	-0.9983901661127749
0.22363223	-0.4520256350397972
0.48959348	0.09820448461162515
0.67968196	0.6039126804769411
0.6147897	1.017610990959976
0.75638825	1.2978992914333518
0.96670073	1.4136738291158082
1.5613917	1.3475121997284114
1.6879091	1.0984035977973488
1.5138392	0.682993840087986
1.191737	0.13453722664166004
1.0552659	-0.5001711735190087
0.6430401	-1.165471316049484
-0.10982666	-1.803156691815875
-0.637574	-2.359699346192361
-1.00677	-2.7923953972119677
-1.2355707	-3.072719301111615
-1.4763863	-3.186911095007586
-1.5961875	-3.135077519443645
-1.5339503	-2.929721535323218
-1.6661949	-2.5936265660247826
-1.6110517	-2.156931262226111
-1.1542387	-1.6539528509000294
-0.9687835	-1.1205311687100297
-0.6331981	-0.5920372610085549
-0.38818952	-0.10175498809242019
-0.2095223	0.3206842368867834
-0.2249933	0.6514067198458067
-0.619642	0.8753159911101598
-0.7300442	0.9889734998308127
-0.9487646	1.0013670622014168
-1.1553913	0.9316620190708373
-1.0741298	0.8048858750645459
-0.9113215	0.6474069738679791
-0.6858413	0.48365766327480286
-0.5054625	0.33433913610885385
-0.32467613	0.215322301024767
-0.0883326	0.13655403614892103
0.19045603	0.10111395331904616
0.47288513	0.10490808017824634
0.7061795	0.13720507840126672
0.4734191	0.18223814191775922
0.26866642	0.2223905407417858
0.27401075	0.2429613669574692
-0.0965341	0.23715994897388779
-0.4553245	0.20924508962256916
-0.45627517	0.1743923405036642
-0.13286549	0.1552379607275957
-0.11300771	0.1760963399026946
-0.2475091	0.25629941522447386
-0.30175418	0.40431156583473177
-0.316591	0.6143937006474526
-0.3519925	0.8672297774216545
-0.045702282	1.134535583848686
-0.3530163	1.385669253471583
0.015829708	1.5934755657096757
-0.06365176	1.7379586183332676
-0.45640674	1.8081554760633132
-0.6487185	1.8028450085888343
-0.20166795	1.730001607809861
0.20183505	1.60462875062204
0.3615697	1.445055226154456
0.29768777	1.2686396844144345
0.05979942	1.0886153813276014
0.056860346	0.9135459568494528
0.36732307	0.7492980246628537
0.43261826	0.6018775390161604
0.82804507	0.4793006320986008
0.7413769	0.39174540385710754
0.51063025	0.3503656783504796
0.49317345	0.36548847534234086
0.47267294	0.4446159968762107
0.7894677	0.590433967760211
1.005457	0.7991815846143397
1.212808	1.0598073957591263
1.498423	1.3541558197187598
1.9400082	1.658491412552085
2.1770139	1.9467939668023393
2.4142644	2.195463795844504
2.8595448	2.3876637332775785
2.7707365	2.51539590159488
2.5596402	2.578984645649574
2.2525482	2.584930297266663
1.6236118	2.5432248169976743
1.1988678	2.465216488066732
0.5083965	2.362749916125627
-0.028616428	2.247843320273457
-0.36442643	2.131439262669707
-0.48099947	2.021194552599939
-0.48293182	1.919563262371775
-0.6884605	1.8229922187557759
-0.5121025	1.7224679819762942
-0.4163986	1.6054935742623804
-0.33789244	1.4589645245093414
0.032157443	1.2718544566642667
0.18897553	1.0369870436556081
0.40754694	0.7519540519417531
0.5581834	0.41940211251903814
0.48789036	0.04660941137837611
0.42957285	-0.3556108729938978
-0.07379746	-0.7742617402960416
-0.38041702	-1.195272904363832
-0.3981603	-1.604071863317887
-0.79435164	-1.9857738071548974
-0.943768	-2.3257607770259296
-0.81336915	-2.6114618426574316
-0.83995056	-2.8351178868395475
